start,end,worker_id,source,mapping.name,exportID,records.size,message.count,record.id,rdf.file.size,
1545668278870,1545668293463,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,2,30a09d1e-5339-4007-8ad7-58f442afd366,16168,
1545668293637,1545668298339,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,6,ad868151-1f82-4500-8fb4-435ae3ef71b7,15790,
1545668298360,1545668302434,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,10,3806e0ed-f0bc-4d03-8f08-1459b55b3afa,16628,
1545668302475,1545668305888,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,14,414a1df6-4aed-48fd-b56b-c22c889eccbb,15821,
1545668305947,1545668309136,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,18,7befadbe-1453-41cf-baf9-2979af09d90f,16203,
1545668309152,1545668311961,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,22,dfd5fe9f-d397-4f34-aea4-856049039d3d,16233,
1545668311972,1545668313735,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,26,8a398761-967b-45b6-a12e-b1c27bed331f,16221,
1545668313760,1545668315385,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,30,1827f868-294f-4c41-b0a7-793df45bed96,16159,
1545668315427,1545668316635,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,34,4b41a289-520d-4434-812d-4d44a3304f18,19020,
1545668316654,1545668317618,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,38,b45d16d7-8a79-48e3-a2da-c33e18ab0221,16170,
1545668317626,1545668318975,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,42,d689cb69-8925-4f5c-8155-36a11de9dcb8,16597,
1545668319000,1545668320267,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,46,eb392aa8-53ec-4b7a-901a-42acdf80b803,16435,
1545668320301,1545668321279,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,50,afa7c064-ab0c-44de-b7ab-72dc94d6d67c,16402,
1545668321308,1545668322248,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,54,24c008dc-c38d-4bb6-9942-585908d01853,16206,
1545668322257,1545668323585,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,58,98aafd46-1311-42bd-a14e-042e18d0e788,16162,
1545668323594,1545668324596,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,62,0c0b8412-18c3-4d64-9e89-b2b4832270ba,17018,
1545668324610,1545668325509,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,66,3642e107-30a5-4fa7-9d94-6e84c72976e3,17016,
1545668325530,1545668326583,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,70,21697fba-409a-46f5-a3aa-a681cbae381e,19008,
1545668326593,1545668327879,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,74,f4e924ea-59c1-4ec8-b148-5ef8aa92b14b,16617,
1545668327908,1545668328776,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,78,ba8920a2-ac9f-4629-b319-f7c835b2ce1b,16612,
1545668328880,1545668329718,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,82,f2bbde4c-5b4a-4478-84bd-7c7762dc67d7,16147,
1545668329727,1545668330692,37cd9845-d903-4e9d-a8f4-a6da32f8cf23,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,86,43d9d6dc-01a8-4c27-8e5d-60716bbefec0,16612,
