start,end,worker_id,source,mapping.name,exportID,records.size,message.count,record.id,rdf.file.size,
1545668278891,1545668291872,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,3,c117b5b7-a4f6-4e72-8f58-dff6e3982ab7,17027,
1545668291977,1545668296653,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,7,d1f79617-a663-494b-a7d1-cafe7d10e892,16641,
1545668296678,1545668300187,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,11,12dcac3f-53a1-417d-bd9a-92cb3714d797,16148,
1545668300236,1545668303139,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,15,016fff2a-8fcc-4e90-9386-f2b8a9b77211,16600,
1545668303182,1545668307403,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,19,327a6aa6-ea69-45cb-a20c-d2ce3d6e7ecd,16235,
1545668307445,1545668311203,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,23,f7ec74f4-4747-44a6-ac0e-e3802061a8b1,16159,
1545668311346,1545668313662,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,27,e9355e16-a39a-4756-922a-475e33c06b00,16136,
1545668313681,1545668315271,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,31,6c58344b-e09d-40a8-aae5-c095517ba046,16205,
1545668315283,1545668316653,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,35,47384b6d-3a04-4387-b41f-b6a5d6630bd1,16993,
1545668316717,1545668318233,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,39,d27c3498-b5f5-4fec-bf94-2b8d3ca12901,17003,
1545668318248,1545668319238,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,43,5903f8bf-0fb7-4e35-971f-aa324fdd36d4,16622,
1545668319245,1545668320420,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,47,bbe92068-fa28-44f2-9212-0acb76f8dc14,16136,
1545668320428,1545668321417,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,51,828ddac2-2f3b-4648-9581-e3e5d1558fcc,16138,
1545668321426,1545668322119,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,55,2d7d20ae-d722-4171-80dc-239d32d153bf,16117,
1545668322126,1545668323136,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,59,87e6f096-e84c-4d55-8409-4eb8b5a69081,15836,
1545668323146,1545668324394,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,63,cc02e761-586d-4e8d-8c13-de6aa6db83c7,17009,
1545668324429,1545668325490,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,67,876ff061-65b2-432a-9c36-339473ad91da,16145,
1545668325528,1545668326448,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,71,5e2b0817-f5ab-40ce-a28e-9636abbd3fee,16132,
1545668326481,1545668327344,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,75,7b79a009-be67-4c54-a9cb-8e0f4a272394,16225,
1545668327362,1545668328462,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,79,b6ef80aa-36a2-465e-b182-e352bb15fe9c,16603,
1545668328481,1545668329385,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,83,1b9e687c-b290-4ddd-96b6-716fc631b899,16144,
1545668329403,1545668330505,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,87,f1272a1c-b62c-42c7-b7f8-5adf83c368d2,16631,
1545668330525,1545668331666,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,91,a1000b6c-1413-412f-8d20-6acf01f6415f,15816,
1545668331700,1545668332648,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,95,5dd1c3ff-5f64-4d1e-a10c-a1e5cc450cfa,16993,
1545668332656,1545668333481,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,971520bf-5361-4dc4-800f-04f7eb941f17,100,99,c35acfa4-2ff7-4a4a-8817-9d59488ce551,17028,
1545668335108,1545668337022,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,a0a395a3-270b-4081-83e6-60e855177ce5,100,3,c117b5b7-a4f6-4e72-8f58-dff6e3982ab7,17027,
1545668337056,1545668339326,a313bf8a-66a4-452e-9a88-34234d3c474b,https://ckan-d4s.d4science.org/,Mapping115,a0a395a3-270b-4081-83e6-60e855177ce5,100,7,d1f79617-a663-494b-a7d1-cafe7d10e892,16641,
