start,end,source,mapping.name,exportID,records.size
1545080030449,1545080038060,https://ckan-d4s.d4science.org/,Mapping115,ee21380a-4058-4959-afcb-b2f43e28aba5,30
1545080113808,1545080115515,https://ckan-d4s.d4science.org/,Mapping115,321caf3a-66fa-469e-8165-162383bae6b9,30
